User-Time,System-Time,Elapsed-Time,CPU-Usage,Compacted-File-Size
9.56,0.73,0:09.80,105%,9415329
9.62,0.64,0:09.81,104%,9415329
9.58,0.73,0:09.82,105%,9415329
9.62,0.71,0:09.83,105%,9415329
9.53,0.74,0:09.85,104%,9415329
9.49,0.73,0:09.83,104%,9415329
9.53,0.73,0:09.78,104%,9415329
9.57,0.70,0:09.79,104%,9415329
9.58,0.70,0:09.77,105%,9415329
9.56,0.75,0:09.77,105%,9415329
9.60,0.72,0:09.78,105%,9415329
9.58,0.73,0:09.78,105%,9415329
9.56,0.75,0:09.77,105%,9415329
9.53,0.77,0:09.80,105%,9415329
9.58,0.70,0:09.84,104%,9415329
9.56,0.74,0:09.85,104%,9415329
9.53,0.69,0:09.75,104%,9415329
9.53,0.79,0:09.88,104%,9415329
9.58,0.72,0:09.81,105%,9415329
9.56,0.73,0:09.86,104%,9415329
9.57,0.72,0:09.81,104%,9415329
9.65,0.69,0:09.84,105%,9415329
9.58,0.73,0:09.87,104%,9415329
9.54,0.76,0:09.85,104%,9415329
9.52,0.71,0:09.79,104%,9415329
9.64,0.66,0:09.87,104%,9415329
9.60,0.66,0:09.78,104%,9415329
9.52,0.76,0:09.85,104%,9415329
9.54,0.75,0:09.76,105%,9415329
9.60,0.71,0:09.80,105%,9415329
9.55,0.76,0:09.87,104%,9415329
9.61,0.72,0:09.88,104%,9415329
9.53,0.70,0:09.83,104%,9415329
9.55,0.75,0:09.78,105%,9415329
9.55,0.76,0:09.78,105%,9415329
9.58,0.66,0:09.86,103%,9415329
9.55,0.70,0:09.83,104%,9415329
9.51,0.76,0:09.76,105%,9415329
9.64,0.63,0:09.86,104%,9415329
9.55,0.73,0:09.77,105%,9415329
9.63,0.70,0:09.89,104%,9415329
9.59,0.71,0:09.82,104%,9415329
9.60,0.70,0:09.82,104%,9415329
9.58,0.73,0:09.82,104%,9415329
9.54,0.75,0:09.87,104%,9415329
9.54,0.76,0:09.80,105%,9415329
9.60,0.70,0:09.81,104%,9415329
9.53,0.75,0:09.87,104%,9415329
9.48,0.78,0:09.83,104%,9415329
9.52,0.71,0:09.77,104%,9415329
9.59,0.68,0:09.76,105%,9415329
9.55,0.75,0:09.87,104%,9415329
9.57,0.75,0:09.78,105%,9415329
9.54,0.74,0:09.83,104%,9415329
9.55,0.73,0:09.76,105%,9415329
9.55,0.73,0:09.85,104%,9415329
9.52,0.75,0:09.76,105%,9415329
9.59,0.69,0:09.85,104%,9415329
9.57,0.75,0:09.79,105%,9415329
9.59,0.74,0:09.89,104%,9415329
9.57,0.69,0:09.80,104%,9415329
9.61,0.71,0:09.89,104%,9415329
9.55,0.74,0:09.83,104%,9415329
9.56,0.68,0:09.81,104%,9415329
9.52,0.74,0:09.79,104%,9415329
9.58,0.66,0:09.80,104%,9415329
9.53,0.79,0:09.81,105%,9415329
9.58,0.70,0:09.79,105%,9415329
9.62,0.71,0:09.83,105%,9415329
9.56,0.74,0:09.87,104%,9415329
9.64,0.66,0:09.86,104%,9415329
9.53,0.76,0:09.81,104%,9415329
9.47,0.78,0:09.75,105%,9415329
9.57,0.71,0:09.87,104%,9415329
9.55,0.68,0:09.82,104%,9415329
9.54,0.75,0:09.82,104%,9415329
9.54,0.75,0:09.76,105%,9415329
9.57,0.69,0:09.84,104%,9415329
9.59,0.70,0:09.77,105%,9415329
9.63,0.68,0:09.79,105%,9415329
9.60,0.69,0:09.79,105%,9415329
9.51,0.77,0:09.86,104%,9415329
9.61,0.72,0:09.82,105%,9415329
9.54,0.76,0:09.82,104%,9415329
9.59,0.70,0:09.81,104%,9415329
9.49,0.77,0:09.81,104%,9415329
9.64,0.68,0:09.89,104%,9415329
9.52,0.76,0:09.85,104%,9415329
9.53,0.75,0:09.86,104%,9415329
9.57,0.71,0:09.79,105%,9415329
9.59,0.69,0:09.79,105%,9415329
9.55,0.73,0:09.79,105%,9415329
9.57,0.72,0:09.77,105%,9415329
9.56,0.75,0:09.88,104%,9415329
9.61,0.70,0:09.77,105%,9415329
9.60,0.66,0:09.75,105%,9415329
9.58,0.71,0:09.77,105%,9415329
9.58,0.68,0:09.85,104%,9415329
9.56,0.75,0:09.78,105%,9415329
9.53,0.73,0:09.86,104%,9415329
9.61,0.69,0:09.91,103%,9415329
9.62,0.66,0:09.76,105%,9415329
9.57,0.73,0:09.77,105%,9415329
9.53,0.77,0:09.86,104%,9415329
9.61,0.71,0:09.83,105%,9415329
9.66,0.66,0:09.83,104%,9415329
9.57,0.75,0:09.88,104%,9415329
9.61,0.71,0:09.84,104%,9415329
9.57,0.76,0:09.84,105%,9415329
9.54,0.76,0:09.87,104%,9415329
9.54,0.71,0:09.85,104%,9415329
9.55,0.72,0:09.79,104%,9415329
9.55,0.71,0:09.76,105%,9415329
9.54,0.71,0:09.77,104%,9415329
9.50,0.73,0:09.75,104%,9415329
9.52,0.68,0:09.74,104%,9415329
9.56,0.74,0:09.88,104%,9415329
9.54,0.75,0:09.77,105%,9415329
9.58,0.74,0:09.89,104%,9415329
9.57,0.75,0:09.85,104%,9415329
9.58,0.70,0:09.82,104%,9415329
9.60,0.71,0:09.84,104%,9415329
9.60,0.69,0:09.87,104%,9415329
9.56,0.73,0:09.87,104%,9415329
9.59,0.73,0:09.82,105%,9415329
9.57,0.73,0:09.80,105%,9415329
9.64,0.65,0:09.80,105%,9415329
9.60,0.69,0:09.78,105%,9415329
9.58,0.73,0:09.78,105%,9415329
9.54,0.70,0:09.75,104%,9415329
9.50,0.77,0:09.77,105%,9415329
9.50,0.80,0:09.78,105%,9415329
9.50,0.80,0:09.78,105%,9415329
9.64,0.66,0:09.85,104%,9415329
9.58,0.72,0:09.78,105%,9415329
9.53,0.74,0:09.86,104%,9415329
9.49,0.79,0:09.81,104%,9415329
9.49,0.80,0:09.87,104%,9415329
9.54,0.73,0:09.76,105%,9415329
9.58,0.74,0:09.89,104%,9415329
9.64,0.67,0:09.83,104%,9415329
9.56,0.74,0:09.82,104%,9415329
9.53,0.72,0:09.85,104%,9415329
9.60,0.72,0:09.83,105%,9415329
9.55,0.77,0:09.88,104%,9415329
