User-Time,System-Time,Elapsed-Time,CPU-Usage,Compacted-File-Size
19.12,1.46,0:19.55,105%,18830446
19.14,1.42,0:19.65,104%,18830446
19.20,1.42,0:19.65,104%,18830446
19.09,1.46,0:19.55,105%,18830446
19.16,1.44,0:19.61,105%,18830446
19.24,1.36,0:19.63,104%,18830446
19.16,1.40,0:19.64,104%,18830446
19.06,1.50,0:19.53,105%,18830446
19.18,1.41,0:19.65,104%,18830446
18.98,1.46,0:19.52,104%,18830446
19.28,1.31,0:19.66,104%,18830446
19.14,1.38,0:19.53,105%,18830446
19.27,1.33,0:19.58,105%,18830446
19.05,1.50,0:19.51,105%,18830446
19.13,1.42,0:19.52,105%,18830446
19.16,1.44,0:19.64,104%,18830446
19.11,1.45,0:19.66,104%,18830446
19.08,1.48,0:19.62,104%,18830446
19.18,1.43,0:19.58,105%,18830446
19.04,1.45,0:19.51,105%,18830446
19.13,1.46,0:19.56,105%,18830446
19.09,1.45,0:19.54,105%,18830446
19.02,1.52,0:19.52,105%,18830446
19.09,1.48,0:19.63,104%,18830446
19.07,1.52,0:19.65,104%,18830446
19.12,1.34,0:19.55,104%,18830446
19.05,1.47,0:19.56,104%,18830446
19.19,1.33,0:19.62,104%,18830446
19.02,1.51,0:19.62,104%,18830446
19.16,1.41,0:19.66,104%,18830446
19.13,1.42,0:19.56,105%,18830446
19.03,1.50,0:19.59,104%,18830446
19.10,1.48,0:19.61,105%,18830446
19.07,1.47,0:19.63,104%,18830446
19.07,1.47,0:19.61,104%,18830446
19.15,1.43,0:19.54,105%,18830446
19.16,1.42,0:19.64,104%,18830446
19.20,1.41,0:19.58,105%,18830446
19.18,1.44,0:19.67,104%,18830446
19.09,1.51,0:19.67,104%,18830446
19.15,1.41,0:19.59,104%,18830446
19.11,1.48,0:19.60,105%,18830446
19.00,1.52,0:19.56,104%,18830446
19.17,1.43,0:19.55,105%,18830446
19.10,1.48,0:19.53,105%,18830446
19.12,1.48,0:19.64,104%,18830446
19.13,1.44,0:19.61,104%,18830446
19.17,1.39,0:19.60,104%,18830446
19.09,1.47,0:19.61,104%,18830446
19.18,1.44,0:19.57,105%,18830446
19.15,1.45,0:19.54,105%,18830446
19.12,1.53,0:19.72,104%,18830446
19.15,1.43,0:19.70,104%,18830446
19.02,1.59,0:19.62,105%,18830446
19.08,1.54,0:19.54,105%,18830446
19.18,1.41,0:19.64,104%,18830446
19.19,1.41,0:19.57,105%,18830446
19.14,1.45,0:19.56,105%,18830446
19.09,1.46,0:19.54,105%,18830446
19.17,1.43,0:19.55,105%,18830446
19.11,1.48,0:19.53,105%,18830446
19.21,1.38,0:19.57,105%,18830446
19.01,1.53,0:19.62,104%,18830446
19.16,1.44,0:19.61,105%,18830446
19.07,1.49,0:19.55,105%,18830446
19.05,1.49,0:19.61,104%,18830446
19.22,1.40,0:19.57,105%,18830446
19.11,1.46,0:19.63,104%,18830446
19.07,1.47,0:19.52,105%,18830446
19.20,1.39,0:19.54,105%,18830446
19.05,1.47,0:19.53,105%,18830446
19.08,1.51,0:19.55,105%,18830446
19.14,1.46,0:19.63,104%,18830446
19.28,1.39,0:19.69,105%,18830446
19.13,1.44,0:19.64,104%,18830446
19.14,1.48,0:19.69,104%,18830446
19.23,1.34,0:19.62,104%,18830446
19.17,1.43,0:19.56,105%,18830446
19.13,1.48,0:19.56,105%,18830446
19.21,1.34,0:19.53,105%,18830446
19.13,1.45,0:19.53,105%,18830446
19.09,1.47,0:19.62,104%,18830446
19.06,1.52,0:19.64,104%,18830446
19.06,1.48,0:19.57,105%,18830446
19.19,1.42,0:19.63,104%,18830446
19.14,1.49,0:19.68,104%,18830446
19.16,1.41,0:19.65,104%,18830446
19.13,1.45,0:19.66,104%,18830446
19.10,1.48,0:19.61,104%,18830446
19.13,1.48,0:19.70,104%,18830446
19.14,1.45,0:19.67,104%,18830446
19.16,1.47,0:19.66,104%,18830446
19.15,1.39,0:19.60,104%,18830446
19.16,1.44,0:19.53,105%,18830446
19.11,1.45,0:19.61,104%,18830446
19.04,1.51,0:19.62,104%,18830446
19.12,1.45,0:19.61,104%,18830446
19.11,1.45,0:19.62,104%,18830446
19.16,1.44,0:19.57,105%,18830446
19.16,1.42,0:19.54,105%,18830446
19.17,1.48,0:19.58,105%,18830446
19.08,1.50,0:19.59,105%,18830446
19.19,1.40,0:19.57,105%,18830446
18.96,1.59,0:19.55,105%,18830446
19.11,1.49,0:19.54,105%,18830446
19.11,1.53,0:19.56,105%,18830446
19.14,1.45,0:19.59,105%,18830446
19.31,1.43,0:19.66,105%,18830446
19.17,1.47,0:19.69,104%,18830446
19.09,1.48,0:19.77,104%,18830446
19.17,1.44,0:19.63,105%,18830446
19.17,1.38,0:19.53,105%,18830446
19.10,1.47,0:19.62,104%,18830446
19.18,1.41,0:19.54,105%,18830446
19.07,1.51,0:19.56,105%,18830446
19.25,1.37,0:19.66,104%,18830446
19.17,1.41,0:19.61,104%,18830446
19.15,1.43,0:19.54,105%,18830446
19.19,1.44,0:19.56,105%,18830446
19.05,1.46,0:19.60,104%,18830446
19.07,1.44,0:19.60,104%,18830446
19.09,1.51,0:19.57,105%,18830446
